0,96.0287967455,119.252507369,106.831256274,76.7728622442,43.0315852312,60.5487774534,32.2291257024,103.028422578
1,81.3265591532,9.171630877,33.6207742619,32.2845029424,60.1926895438,87.129875296,107.898474435,64.0170032306
2,109.89633768,61.846330678,65.0503627061,19.8089041333,17.265963979,70.7858103237,62.1119389527,112.823236868
3,7.7220563229,69.3759009036,48.8358401942,104.709271132,91.9530509709,54.5382380952,50.8392670996,19.2048678671
4,109.605470777,29.1573485584,48.8854347197,30.4874077055,50.0527859342,83.7794797068,110.772821992,82.4494205596
5,17.6884011836,28.5812566746,24.2333725533,85.1218510198,86.5465633218,77.9086610232,80.0015919521,21.368066678
6,32.9171861203,107.173834382,78.9543452501,91.4641106852,61.382680244,39.9705546116,15.3455211142,55.6802783079
7,21.3812879636,82.7911134174,72.9552526071,93.9474844437,86.4019410391,31.7857804154,34.8279763956,20.6294093891
8,112.409052744,48.676868539,72.6388042695,19.9589034835,34.3349484659,73.0042310299,74.1051969403,101.722196085
9,58.7494890822,112.365115192,103.995537847,61.116917974,66.04579707,27.6118209171,20.7997483054,78.8600181355
10,101.623269914,22.3432798374,52.7923373079,13.5243865479,43.1627856303,66.8440008754,91.9937182368,75.662894165
11,22.9370198396,52.3541012047,55.7245660318,98.4383185179,111.542404562,58.7255911277,78.7548583695,12.6413738145
12,53.3701987515,112.585858202,115.651201363,81.5094008722,91.5843154531,33.2764324777,29.3033128414,64.3528898079
13,58.8073236243,22.8287099209,24.8357424044,70.2099877102,77.7233862678,108.12954102,111.694967488,60.748263231
14,110.247509774,35.9824586037,54.5833090796,34.6510110887,52.9783204796,101.751220852,108.642521174,103.082668367
15,60.4526784251,110.451894811,103.982344532,77.403936069,66.2019991494,27.6409285346,22.6723330429,60.6888872766
16,8.52280186012,39.5854511914,27.4697553491,98.5221520423,93.6859362846,77.2349934079,74.7389827956,18.298292557
17,108.018734343,44.9759034911,46.7428378163,13.292900668,23.0199913052,59.1736114154,84.2958878319,90.8566142385
18,68.848481075,126.405172893,115.416907036,70.4163466785,60.6289144499,24.8467080774,14.0604884889,80.835534292
19,16.6835214016,64.4818828194,55.7628473724,117.464597279,97.6835693966,86.5444457238,58.6042434258,33.561731264
20,119.885268012,27.1412173718,50.9907835589,12.5900483858,35.9267565155,83.9127289166,104.821240968,98.4638979026
21,59.4460942492,9.45070639467,23.3739770375,35.2488226328,48.4201944001,70.2696001219,84.4923116118,44.4714838839
22,102.374724353,31.3107114931,42.8588658344,16.2889345285,28.9405465019,71.4329248939,88.4564050204,86.4547018585
23,66.0492270431,110.227795051,108.736640846,60.1082533295,70.3558762171,27.4188965334,27.668462414,77.5384382552
24,14.9876506353,29.6759463662,21.2902452274,99.0588890386,65.577368969,95.0359436887,59.2747743769,25.6530010162
25,17.98833759,50.5372166173,45.1830301223,98.6662230848,84.4579695654,76.4744102724,57.2632770331,28.3454038048
26,62.1842466284,117.667221608,108.172974221,83.2268384517,76.4540889236,40.8721651932,30.4653613311,75.3125483494
27,22.7917488365,63.1271135324,70.2503406761,119.518010852,122.219305018,75.7809187988,74.7607131779,19.3900214794
28,123.460688558,82.438291928,97.2576164048,33.0293109496,51.7282374091,57.1749132128,77.9313095628,106.583894191
29,102.423075915,99.7047170587,92.4473812614,34.1736614729,42.4760417937,41.7807237965,52.4517364475,107.311779382
30,48.6099067171,123.377345282,94.0175145168,92.9447661898,57.4035791194,38.3141279678,11.9959713196,68.7467070597
31,36.6769425808,98.452274309,82.2395041077,92.827268971,73.4855112721,21.9198985397,27.9229497452,27.5449038777
32,87.8808459194,122.799252951,107.181669262,67.07825236,48.0151740639,46.5839672696,28.7143507211,102.304967861
33,16.2693891929,47.3151077258,33.7689363424,87.161997945,80.4206959537,66.6739582904,62.9211488042,26.8270680712
34,82.8943683218,26.6226226242,40.8655846709,38.2773511839,54.0652609782,85.8774593237,96.0940446291,74.222730764
35,20.3977066744,96.6119500811,74.1662322535,103.073790198,80.3971397963,51.226838623,26.6286142173,44.7649985066
36,100.501232963,103.946999339,115.292470326,54.288791618,58.8707106479,37.4829567282,44.0794732842,87.1411644491
37,86.4482966961,112.585153947,112.217106015,67.9907254585,71.2194042118,44.3002781074,45.4505948931,88.894706596
38,40.3481027716,19.661853604,17.0143961385,79.4511409027,64.7884706065,98.0957223765,88.1221772395,38.3064350778
39,49.064791303,5.55177056206,15.5557762145,55.1881273536,59.2832267123,84.708098061,92.7922418007,35.0717412695
40,105.250843065,37.8960565237,53.5414385372,23.5779714057,36.7076322955,84.3728395402,88.4170368228,98.6909246582
41,40.9470336655,113.393485219,98.4422660701,97.3960406891,81.0951372651,35.0500078373,23.5999048605,51.047452367
42,116.643935594,37.0829379346,72.5529454915,24.0772745334,55.0877269907,83.286770604,99.1787170928,96.2924340052
43,53.6040292413,12.7638632004,25.2088141964,53.5400176926,74.7561535351,88.0432064544,103.15136858,47.2670519622
44,21.0952887098,18.3183189277,17.1032044193,91.0967237346,79.8629879823,94.5392606616,83.8550722728,21.7608558547
